timestamp,theta_est,omega_est
12137753,4.333978652954102,207.14451599121094
12138552,4.462416648864746,106.60945892333984
12139352,4.597233772277832,144.62103271484375
12140152,4.395512580871582,65.63710021972656
12140952,4.579627513885498,99.57686614990234
12141753,4.706404209136963,107.53787994384766
12142553,4.7959980964660645,106.57405853271484
12143353,4.880632400512695,164.050048828125
12144154,4.966547012329102,126.97099304199219
12144953,5.0493340492248535,180.65777587890625
12145753,5.127192497253418,138.76348876953125
12146553,5.19140625,96.93095397949219
12147353,5.245550632476807,-11.093024253845215
12148152,5.295819282531738,-36.228675842285156
12148952,5.431872367858887,227.69456481933594
12149753,5.548434257507324,221.55860900878906
12150553,5.661974906921387,-6.04441499710083
12151353,5.758612632751465,105.62814331054688
12152153,5.848431587219238,184.8939208984375
12152954,5.95515251159668,5.160194396972656
12153754,6.069090843200684,121.37310791015625
12154553,6.194196701049805,85.99617004394531
12155353,0.02197122573852539,28.9553165435791
12156153,0.14501333236694336,202.02935791015625
12156952,0.28363561630249023,124.14337921142578
12157752,0.13063526153564453,165.5330047607422
12158552,0.31525158882141113,112.08358001708984
12159353,0.47821760177612305,91.01835632324219
12160153,0.6036226749420166,167.90017700195312
12160954,0.7040889263153076,-2.2915260791778564
12161754,0.7909197807312012,-695.7760009765625
12162554,0.8734943866729736,-3011.258544921875
12163353,0.9483668804168701,-4449.029296875
12164153,1.0140306949615479,-680.8212280273438
12164953,1.070112705230713,2777.998779296875
12165752,1.1979087591171265,-750.1915283203125
12166553,1.346873164176941,-1093.100830078125
12167353,1.4754045009613037,2069.9169921875
12168153,1.5691877603530884,-936.417236328125
12168953,1.645096778869629,-116.67367553710938
12169753,1.7456080913543701,1183.995849609375
12170553,1.8686633110046387,-1171.8349609375
12171353,2.023369789123535,972.826416015625
12172153,2.1913678646087646,-172.5225067138672
12172952,2.3611743450164795,-188.541748046875
12173754,2.189723253250122,896.7553100585938
12174553,2.382218599319458,-619.0950317382812
12175353,2.5436606407165527,746.5679321289062
12176153,2.6675825119018555,-259.78460693359375
12176954,2.7805397510528564,158.7266845703125
12177753,2.8866395950317383,402.34588623046875
12178553,2.9839553833007812,-210.95335388183594
12179353,3.0660641193389893,651.390869140625
12180152,3.1288387775421143,-279.2510070800781
12180951,3.2818262577056885,244.08023071289062
12181752,3.435507297515869,-59.45621871948242
12182553,3.565481424331665,255.59173583984375
12183353,3.6688809394836426,401.5155334472656
12184154,3.772428512573242,-218.46588134765625
12184953,3.8962862491607666,405.931640625
12185753,4.048532009124756,-28.790695190429688
12186553,4.221462726593018,145.8435516357422
12187352,4.403104782104492,123.32793426513672
12188152,4.2339277267456055,114.3726806640625
12188953,4.468463897705078,257.73699951171875
12189753,4.653781414031982,127.55245971679688
12190553,4.771148681640625,160.72332763671875
12191353,4.873088836669922,79.3546142578125
12192153,4.96877384185791,215.63809204101562
12192953,5.0691118240356445,144.1156005859375
12193753,5.163376331329346,245.75982666015625
12194552,5.276806354522705,144.7760009765625
12195353,5.445420265197754,23.220863342285156
12196153,5.588973045349121,51.422218322753906
12196954,5.706955432891846,244.9329833984375
12197755,5.808947563171387,319.9454345703125
12198553,5.934345245361328,-37.57417297363281
12199353,6.086169719696045,139.8113555908203
12200153,6.263871192932129,200.98825073242188
12200952,0.16344094276428223,35.09405517578125
12201752,0.07911539077758789,200.19107055664062
12202553,0.2990901470184326,196.56124877929688
12203353,0.479144811630249,160.06045532226562
12204153,0.6226434707641602,189.89407348632812
12204954,0.7470245361328125,80.719482421875
12205753,0.8623344898223877,124.94237518310547
12206553,0.9605164527893066,-316.58380126953125
12207352,1.0662736892700195,-1935.08837890625
12208153,1.250241994857788,-3279.615234375
12208953,1.4141933917999268,-1361.8017578125
12209754,1.5365287065505981,760.4578247070312
12210554,1.6267361640930176,-1237.708251953125
12211353,1.7426958084106445,222.24166870117188
12212154,1.9058585166931152,1843.89404296875
12212953,2.1130332946777344,-1735.517578125
12213752,2.0084238052368164,809.4479370117188
12214553,2.237144947052002,920.4727172851562
12215353,2.4416446685791016,-1409.811279296875
12216153,2.603067398071289,1807.87548828125
12216953,2.7324299812316895,-746.0648193359375
12217753,2.8468241691589355,82.91763305664062
12218553,2.965935230255127,935.5695190429688
12219352,3.0717976093292236,-969.027099609375
12220152,3.2387709617614746,1372.4793701171875
12220952,3.4214975833892822,-683.3515625
12221753,3.5688421726226807,345.350830078125
12222554,3.6857073307037354,396.94268798828125
12223353,3.8225257396698,-213.9739532470703
12224153,4.005645751953125,844.55615234375
12224952,4.238381385803223,-648.95703125
12225752,4.14155912399292,792.3238525390625
12226553,4.418709754943848,-190.34043884277344
12227353,4.625884056091309,205.9260711669922
12228153,4.7521562576293945,476.7450866699219
12228953,4.870569705963135,-202.7239990234375
12229753,4.998395919799805,582.1784057617188
12230553,5.123985290527344,-217.9080352783203
12231352,5.2890238761901855,498.1519775390625
12232153,5.47042179107666,103.63968658447266
12232953,5.627067565917969,105.4686279296875
12233754,5.754444599151611,204.65394592285156
12234553,5.883884429931641,122.56959533691406
12235353,6.037799835205078,479.3992919921875
12236152,6.239513397216797,-143.6961212158203
12236953,6.235125541687012,264.61279296875
12237753,0.16823768615722656,204.82183837890625
12238553,0.3811917304992676,111.52545166015625
12239354,0.5500566959381104,296.57720947265625
12240154,0.6970875263214111,179.24710083007812
12240953,0.8392343521118164,153.97796630859375
12241753,0.9627683162689209,110.5915756225586
12242552,1.1571860313415527,-213.03428649902344
12243353,1.3519997596740723,-1544.618408203125
12244153,1.501384973526001,-3121.458984375
12244953,1.6103744506835938,-2528.3515625
12245753,1.7582998275756836,79.27459716796875
12246553,1.9853991270065308,821.13037109375
12247352,1.9167793989181519,229.1763916015625
12248153,2.184448480606079,-18.92041778564453
12248953,2.422903537750244,77.96842956542969
12249754,2.601781129837036,538.0447998046875
12250553,2.748896360397339,-26.175134658813477
12251353,2.8884544372558594,244.2938232421875
12252152,3.0171151161193848,343.5640869140625
12252952,3.2012932300567627,-175.26995849609375
12253753,3.389740467071533,579.649658203125
12254553,3.5498828887939453,-9.829402923583984
12255353,3.681795120239258,85.50215148925781
12256153,3.8365039825439453,414.02996826171875
12256952,4.070126533508301,100.88533782958984
12257752,4.04210090637207,409.3056640625
12258553,4.339532852172852,-119.96270751953125
12259353,4.579774379730225,388.98370361328125
12260153,4.728922367095947,171.7286834716797
12260953,4.866447448730469,112.24561309814453
12261753,5.023836135864258,436.58648681640625
12262552,5.193576812744141,-83.79215240478516
12263353,5.4155049324035645,390.7268371582031
12264159,5.595963478088379,117.04893493652344
12264954,5.733696937561035,199.5838623046875
12265754,5.879343032836914,219.42709350585938
12266553,6.0761308670043945,208.26052856445312
12267352,6.094086647033691,435.870849609375
12268153,0.06380653381347656,-47.23910140991211
12268953,0.32187318801879883,255.96795654296875
12269754,0.5174918174743652,277.84527587890625
12270553,0.6744344234466553,178.31289672851562
12271353,0.822657585144043,297.026611328125
12272152,0.9832780361175537,156.88449096679688
12272953,1.2165886163711548,146.96607971191406
12273754,1.406760334968567,38.92757797241211
12274553,1.5459240674972534,-1103.4248046875
12275353,1.673628807067871,-3641.373779296875
12276153,1.886779546737671,-3878.95361328125
12276952,1.8870594501495361,906.8751220703125
12277753,2.1812126636505127,2606.4453125
12278553,2.439502716064453,-1591.3214111328125
12279353,2.6257498264312744,-24.188720703125
12280153,2.785290479660034,1766.2900390625
12280952,2.9475812911987305,-1233.8095703125
12281752,3.1420578956604004,851.573486328125
12282553,3.3513340950012207,418.74261474609375
12283353,3.5362908840179443,-682.77978515625
12284153,3.6864871978759766,1237.157958984375
12284953,3.8671014308929443,-592.2193603515625
12285752,4.137866020202637,640.5474853515625
12286553,4.173391342163086,507.72747802734375
12287353,4.466472625732422,-390.85369873046875
12288158,4.668660640716553,826.021240234375
12288953,4.813611030578613,-268.4520263671875
12289754,4.977634906768799,584.9915161132812
12290552,5.17689323425293,116.728759765625
12291353,5.409137725830078,122.91007995605469
12292153,5.6018218994140625,424.1680603027344
12292953,5.749388217926025,-79.17071533203125
12293753,5.922778129577637,519.26416015625
12294552,6.1832709312438965,-3.222381591796875
12295353,6.2548508644104,535.3784790039062
12296158,0.24440407752990723,123.99272155761719
12296954,0.4713723659515381,63.190277099609375
12297753,0.651888370513916,448.3019714355469
12298553,0.8221092224121094,117.7518310546875
12299353,1.0178349018096924,371.055419921875
12300153,1.2660753726959229,107.44284057617188
12300953,1.4561271667480469,189.82872009277344
12301753,1.5920354127883911,-362.43621826171875
12302553,1.7600791454315186,-2235.22119140625
12303352,1.8005472421646118,-4341.22705078125
12304158,2.1048383712768555,-1858.522705078125
12304953,2.3769776821136475,2843.099853515625
12305753,2.5803942680358887,477.99249267578125
12306553,2.7594339847564697,-1634.75244140625
12307352,2.9446802139282227,1738.16552734375
12308152,3.1750519275665283,143.27322387695312
12308954,3.4057977199554443,-779.4356689453125
12309754,3.5847063064575195,1449.7025146484375
12310553,3.761280059814453,-726.200439453125
12311352,4.020727157592773,525.7007446289062
12312158,4.07647180557251,647.4210815429688
12312953,4.412847518920898,-398.03546142578125
12313754,4.646816253662109,1024.945556640625
12314554,4.808887004852295,-476.08740234375
12315353,4.987993240356445,682.9348754882812
12316152,5.223337173461914,274.6856689453125
12316953,5.456957817077637,-77.51449584960938
12317754,5.637633800506592,715.575927734375
12318553,5.794416427612305,-304.5641784667969
12319352,6.005399703979492,678.06005859375
12320157,6.132716178894043,17.291122436523438
12320953,0.13682293891906738,414.734619140625
12321754,0.40082716941833496,388.2482604980469
12322553,0.6090924739837646,-125.83280181884766
12323353,0.7988402843475342,604.8011474609375
12324152,1.0293357372283936,81.85099792480469
12324953,1.2911430597305298,358.7762451171875
12325754,1.4866400957107544,122.37361145019531
12326553,1.6309444904327393,13.673002243041992
12327353,1.8598531484603882,-1010.8295288085938
12328158,1.938699722290039,-3563.8662109375
12328953,2.267164945602417,-3733.5673828125
12329754,2.512822389602661,798.1934814453125
12330553,2.7046728134155273,2684.489990234375
12331352,2.8909764289855957,-1475.69970703125
12332152,3.1472513675689697,73.05204772949219
12332953,3.3835222721099854,1738.110107421875
12333753,3.5713276863098145,-1263.9581298828125
12334553,3.7576756477355957,822.6680908203125
12335352,4.042092800140381,539.5853881835938
12336158,4.158871650695801,-578.6409301757812
12336953,4.489973068237305,1352.277587890625
12337753,4.707418441772461,-426.5440368652344
12338553,4.890214920043945,405.9832763671875
12339352,5.104565143585205,531.1070556640625
12340153,5.384921073913574,-176.18081665039062
12340955,5.594892501831055,821.7289428710938
12341753,5.7664690017700195,-301.0583801269531
12342552,5.984241962432861,592.664306640625
12343352,6.149972438812256,158.11196899414062
12344158,0.15731477737426758,246.27188110351562
12344954,0.41610145568847656,625.893310546875
12345753,0.6271488666534424,-118.3492431640625
12346552,0.8302278518676758,530.4281005859375
12347353,1.1041359901428223,128.89102172851562
12348154,1.3553411960601807,437.8453369140625
12348954,1.539321780204773,103.05963134765625
12349753,1.7217559814453125,-137.35354614257812
12350552,1.817495584487915,-1462.476806640625
12351354,2.172450542449951,-4155.05810546875
12352159,2.4567809104919434,-2823.205078125
12352954,2.6677799224853516,1902.460693359375
12353752,2.8710482120513916,1894.056884765625
12354552,3.1411540508270264,-1870.4764404296875
12355353,3.3920087814331055,1070.58740234375
12356153,3.5906896591186523,1080.505859375
12356953,3.7892680168151855,-1338.2352294921875
12357752,3.901562452316284,1503.97412109375
12358553,4.271018028259277,-178.7186279296875
12359353,4.5590362548828125,88.13652038574219
12360158,4.762377738952637,1122.8035888671875
12360952,4.979198455810547,-716.6876220703125
12361753,5.265325546264648,1012.591796875
12362554,5.516345977783203,54.73741912841797
12363354,5.705218315124512,138.9712677001953
12364152,5.922062397003174,608.8731689453125
12364952,6.091097831726074,-258.3542175292969
12365753,0.13285040855407715,817.4107666015625
12366554,0.4136507511138916,42.93638610839844
12367354,0.6411864757537842,481.8934326171875
12368158,0.8525526523590088,222.95578002929688
12368953,1.1545029878616333,161.27964782714844
12369754,1.3932470083236694,640.93359375
12370553,1.572617769241333,-78.91998291015625
12371352,1.8015365600585938,276.0845947265625
12372153,1.956652045249939,-1162.161865234375
12372953,2.2996373176574707,-3405.792236328125
12373753,2.5468688011169434,-3768.216796875
12374553,2.7671899795532227,807.6273193359375
12375352,3.051177740097046,2790.6669921875
12376158,3.330206871032715,-1505.56298828125
12376953,3.5544538497924805,155.81561279296875
12377754,3.7584774494171143,1651.9945068359375
12378552,3.8576016426086426,-1229.16259765625
12379353,4.267979621887207,912.970947265625
12380153,4.581269264221191,675.6111450195312
12380954,4.789443016052246,-488.5048828125
12381752,5.0092058181762695,1258.0556640625
12382553,5.321109294891357,-442.6554260253906
12383354,5.553556442260742,653.9522705078125
12384158,5.740437030792236,512.4876708984375
12384952,5.994698524475098,-344.81268310546875
12385753,6.22556209564209,939.4640502929688
12386554,0.2707631587982178,-236.60726928710938
12387353,0.5389208793640137,803.6900634765625
12388152,0.7725927829742432,232.37564086914062
12388953,1.063791036605835,52.686370849609375
12389753,1.33692467212677,660.5081787109375
12390553,1.542241096496582,4.6374969482421875
12391353,1.7625937461853027,483.1259765625
12392158,1.9465159177780151,-575.5881958007812
12392953,2.289350986480713,-1962.522216796875
12393753,2.5353963375091553,-4253.7392578125
12394552,2.7605292797088623,-1879.0504150390625
12395352,3.0695810317993164,2999.53466796875
12396153,3.350618362426758,504.86669921875
12396953,3.5731232166290283,-1420.276611328125
12397752,3.809947967529297,1619.5113525390625
12398552,4.001021862030029,158.52061462402344
12399353,4.4057111740112305,-701.1822509765625
12400158,4.680261135101318,1677.6343994140625
12400952,4.895694255828857,-533.093505859375
12401753,5.189885139465332,504.3486328125
12402554,5.470209121704102,716.2667236328125
12403354,5.681231498718262,-390.3897399902344
12404153,5.902504920959473,1180.338623046875
12404953,6.157604694366455,-469.52740478515625
12405753,0.19461488723754883,672.69482421875
12406554,0.46798038482666016,447.38555908203125
12407352,0.720177173614502,78.04908752441406
12408158,1.0245137214660645,805.184814453125
12408954,1.3209056854248047,-281.8419189453125
12409754,1.54337477684021,845.3529663085938
12410552,1.7989602088928223,27.495643615722656
12411353,2.005831718444824,-104.55719757080078
12412153,2.354647636413574,-1359.9342041015625
12412953,2.6050636768341064,-4145.4697265625
12413751,2.846107006072998,-2718.2509765625
12414552,3.172506809234619,1853.421630859375
12415353,3.440450668334961,2069.34375
12416158,3.6540989875793457,-1847.63525390625
12416953,3.8216781616210938,1051.567626953125
12417753,4.203865051269531,1068.6650390625
12418553,4.545513153076172,-1219.29296875
12419353,4.790511608123779,1710.55908203125
12420152,5.080573081970215,-132.36746215820312
12420953,5.401159286499023,7.944244384765625
12421753,5.638322830200195,1113.73974609375
12422552,5.859139442443848,-493.57421875
12423352,6.1115922927856445,953.8870239257812
12424159,0.18137764930725098,-76.89413452148438
12424953,0.47669196128845215,340.3005065917969
12425752,0.7243356704711914,808.299560546875
12426553,1.0427336692810059,-146.09039306640625
12427353,1.328055500984192,803.5302734375
12428153,1.5537595748901367,-18.693939208984375
12428952,1.7134459018707275,557.14794921875
12429753,2.076657295227051,-126.28760528564453
12430553,2.40812611579895,-1706.798828125
12431352,2.671304941177368,-3562.5712890625
12432152,2.978830099105835,-3285.0087890625
12432953,3.2935104370117188,2376.6826171875
12433753,3.547412157058716,1701.711181640625
12434553,3.7960798740386963,-1677.580322265625
12435353,4.052968502044678,1070.867431640625
12436158,4.432424545288086,916.154296875
12436953,4.7024431228637695,-934.505615234375
12437753,4.955160617828369,1481.2947998046875
12438553,5.307350158691406,92.22288513183594
12439353,5.5682477951049805,-137.32089233398438
12440152,5.790764808654785,1267.341796875
12440952,6.050904273986816,-537.9144287109375
12441753,0.14592504501342773,892.59228515625
12442555,0.4646108150482178,98.70048522949219
12443352,0.7270398139953613,305.7963562011719
12444158,1.0612947940826416,861.132568359375
12444953,1.3583154678344727,-291.1841735839844
12445753,1.5846195220947266,912.2586059570312
12446552,1.7853097915649414,-2.5021820068359375
12447355,2.1541340351104736,265.27685546875
12448153,2.4472100734710693,-1000.044677734375
12448952,2.716674327850342,-3492.33251953125
12449752,3.0711426734924316,-3445.11376953125
12450553,3.379518508911133,585.37255859375
12451354,3.6272377967834473,3071.65087890625
12452152,3.812565803527832,-1522.04638671875
12452953,4.25629997253418,113.26698303222656
12453753,4.603132247924805,1769.80712890625
12454552,4.859668254852295,-1159.91796875
12455353,5.195097923278809,1214.64013671875
12456159,5.485464096069336,504.0172424316406
12456954,5.707501411437988,-424.5823974609375
12457752,5.938910484313965,1369.835693359375
12458553,0.025486230850219727,-353.7472229003906
12459353,0.367218017578125,532.0293579101562
12460152,0.6687266826629639,609.3257446289062
12460953,1.00941801071167,26.000518798828125
12461753,1.3300505876541138,940.2244262695312
12462553,1.5734504461288452,-201.57106018066406
12463353,1.7719218730926514,717.8905029296875
12464159,2.1813488006591797,145.73260498046875
12464953,2.4924209117889404,-765.760986328125
12465751,2.7719156742095947,-2424.589599609375
12466552,3.123300075531006,-4439.84375
12467353,3.4153430461883545,-145.03370666503906
12468152,3.6624982357025146,2949.17529296875
12468952,3.90175199508667,-263.28057861328125
12469753,4.3407440185546875,-981.2448120117188
12470553,4.67504358291626,1979.7265625
12471353,4.960319519042969,-429.83453369140625
12472159,5.336073875427246,137.57986450195312
12472953,5.596015453338623,1494.5281982421875
12473752,5.8448100090026855,-954.8450317382812
12474553,6.179659843444824,1353.59521484375
12475354,0.24667787551879883,29.686260223388672
12476153,0.5462925434112549,-6.86663818359375
12476953,0.8544220924377441,1184.005615234375
12477753,1.2105456590652466,-319.16552734375
12478553,1.4875943660736084,1050.14111328125
12479353,1.692901372909546,-44.78260040283203
12480159,2.085308313369751,470.8665771484375
12480953,2.435009002685547,163.0216522216797
12481752,2.722747325897217,-1893.08349609375
12482552,3.0890214443206787,-3359.502685546875
12483353,3.406451940536499,-3346.77197265625
12484152,3.665598154067993,2382.10400390625
12484952,3.9374022483825684,1884.86181640625
12485753,4.3408966064453125,-1791.1385498046875
12486553,4.661603927612305,1160.33544921875
12487352,4.963350296020508,997.7420043945312
12488159,5.347722053527832,-757.3096923828125
12488953,5.617092132568359,1424.482177734375
12489752,5.901180267333984,44.083091735839844
12490553,6.257279872894287,19.29705810546875
12491354,0.3363840579986572,1222.707763671875
12492152,0.6493856906890869,-597.7810668945312
12492953,0.9967358112335205,1101.893310546875
12493753,1.3228161334991455,272.7857666015625
12494553,1.5774742364883423,149.39666748046875
12495353,1.8364148139953613,899.3062133789062
12496159,2.23691987991333,-236.1045684814453
12496953,2.544614553451538,307.6711730957031
12497752,2.881272315979004,-2466.70751953125
12498553,3.266166925430298,-3923.255615234375
12499353,3.5576534271240234,-1717.016357421875
12500152,3.788094997406006,2680.796630859375
12500953,4.225887298583984,1161.65966796875
12501753,4.598892688751221,-1973.8834228515625
12502552,4.897768974304199,2074.78173828125
12503353,5.2744526863098145,154.46774291992188
12504159,5.550810813903809,-432.2369079589844
12504952,5.802066802978516,1744.38916015625
12505753,6.169217109680176,-674.6892700195312
12506554,0.26773667335510254,916.915283203125
12507352,0.6115036010742188,499.13897705078125
12508153,0.9787373542785645,-209.56146240234375
12508953,1.3186248540878296,1314.6483154296875
12509753,1.592309832572937,-220.1383514404297
12510554,1.8975169658660889,679.15576171875
12511353,2.2887415885925293,396.48828125
12512158,2.5810751914978027,-265.14447021484375
12512952,2.925483226776123,-1068.83935546875
12513753,3.2955827713012695,-4207.2265625
12514553,3.5819125175476074,-2528.37353515625
12515352,3.8585264682769775,1938.9287109375
12516153,4.3166584968566895,2060.09521484375
12516953,4.678586959838867,-1656.443359375
12517752,5.017398834228516,850.3162231445312
12518554,5.395512580871582,1528.6529541015625
12519353,5.661343097686768,-1232.228515625
12520157,5.991639137268066,1721.1905517578125
12520953,0.07155823707580566,-72.83939361572266
12521753,0.4040510654449463,102.29302978515625
12522552,0.7354714870452881,1240.6602783203125
12523353,1.1353771686553955,-574.6594848632812
12524153,1.4536505937576294,1384.0855712890625
12524952,1.7059096097946167,-22.633934020996094
12525753,2.1441798210144043,368.4660949707031
12526553,2.4894309043884277,704.1922607421875
12527351,2.8299527168273926,-1088.69189453125
12528158,3.216123580932617,-2146.7138671875
12528953,3.5162265300750732,-4526.56982421875
12529752,3.7818329334259033,-187.22518920898438
12530553,4.20574951171875,3194.20166015625
12531353,4.580961227416992,-463.277099609375
12532157,4.9292120933532715,-703.0916748046875
12532954,5.340814590454102,1909.239013671875
12533753,5.628684043884277,-160.28323364257812
12534552,5.9384660720825195,24.912322998046875
12535353,0.06551933288574219,1495.2607421875
12536153,0.4372539520263672,-726.0450439453125
12536952,0.7769932746887207,1143.1326904296875
12537753,1.159079909324646,254.1669921875
12538553,1.4576480388641357,130.32760620117188
12539352,1.7355514764785767,1236.0394287109375
12540159,2.162233591079712,-454.4518737792969
12540953,2.5103065967559814,1051.8441162109375
12541752,2.88405704498291,-897.5062255859375
12542553,3.2808756828308105,-2668.42626953125
12543352,3.5892317295074463,-3772.01806640625
12544152,3.918545961380005,-850.8497314453125
12544953,4.360011100769043,3682.489501953125
12545752,4.701357841491699,-771.9114990234375
12546553,5.072396755218506,-645.9078369140625
12547353,5.437211990356445,2085.10400390625
12548157,5.709875106811523,-451.9304504394531
12548953,6.0975446701049805,400.981201171875
12549755,0.2281033992767334,1197.281494140625
12550552,0.594383716583252,-455.37237548828125
12551353,0.9803061485290527,1017.3632202148438
12552153,1.3428834676742554,348.228515625
12552953,1.670399785041809,193.1808624267578
12553753,2.0258426666259766,1035.0859375
12554553,2.378556966781616,-294.2015380859375
12555352,2.7089977264404297,661.6779174804688
12556158,3.1391139030456543,-1724.86328125
12556953,3.478921413421631,-3841.8291015625
12557752,3.7740683555603027,-2530.767578125
12558553,4.2440948486328125,1747.062255859375
12559353,4.642099380493164,2487.2255859375
12560153,5.025469779968262,-2071.342041015625
12560954,5.409600257873535,1339.01904296875
12561752,5.675912857055664,1222.8485107421875
12562553,6.0609331130981445,-1083.70166015625
12563354,0.1603834629058838,1798.81787109375
12564158,0.5266809463500977,-133.0929412841797
12564954,0.9276039600372314,295.2433776855469
12565753,1.3110535144805908,1095.84765625
12566552,1.6559157371520996,-229.9798583984375
12567354,2.0296618938446045,1136.792236328125
12568153,2.4274611473083496,60.281612396240234
12568951,2.786540985107422,214.52662658691406
12569753,3.1846306324005127,-591.4824829101562
12570553,3.5026004314422607,-3776.927734375
12571352,3.8294737339019775,-3170.51025390625
12572158,4.285640239715576,663.2350463867188
12572952,4.682338714599609,3072.96826171875
12573753,5.098349571228027,-1198.29150390625
12574555,5.469860076904297,-100.21737670898438
12575352,5.768772125244141,2327.8515625
12576153,6.2159423828125,-1237.6334228515625
12576954,0.31145668029785156,1242.0772705078125
12577752,0.6614735126495361,666.5072631835938
12578553,1.0708215236663818,-457.9251708984375
12579353,1.4177558422088623,1553.689208984375
12580158,1.7593233585357666,-267.74066162109375
12580953,2.2020998001098633,884.9403076171875
12581752,2.5598299503326416,447.8638916015625
12582552,2.977971076965332,-508.2021484375
12583353,3.373267889022827,-1453.18310546875
12584152,3.7625443935394287,-4648.828125
12584953,4.12062931060791,-1300.73046875
12585753,4.511003494262695,2783.51123046875
12586552,4.8946452140808105,857.0260009765625
12587354,5.322021484375,-1303.3935546875
12588158,5.63020133972168,1609.6470947265625
